사용월,호선명,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원
202011,9호선,구반포,53630,18088,56273,18417
202011,9호선,신논현,746935,50327,759289,47134
202011,9호선,가양,417077,103818,405307,101409
202011,9호선,당산,408839,52046,405650,47218
202011,9호선,마곡나루(서울식물원),249994,21954,249784,21418
202011,9호선,노들,89531,25963,75618,24043
202011,9호선,신방화,137050,35390,131291,35436
202011,9호선,여의도,524073,34742,504168,32231
202011,9호선,김포공항,206851,16014,305603,19021
202011,9호선,노량진,604519,74741,602740,75785
202011,9호선,신반포,61198,15178,61116,15134
202011,9호선,동작(현충원),38243,9574,30363,8006
202011,9호선,염창,378979,56759,369932,56053
202011,9호선,공항시장,53651,19420,58919,21070
202011,9호선,흑석(중앙대입구),158466,43239,166454,43653
202011,9호선,개화,54710,11014,39148,9065
202011,9호선,고속터미널,271020,43118,367610,49287
202011,9호선,증미,141007,34479,140140,35153
202011,9호선,양천향교,201520,35860,205282,35505
202011,9호선,샛강,114550,19595,120876,19369
202011,9호선,사평,63128,14295,60888,14435
202011,9호선2~3단계,올림픽공원(한국체대),135083,19032,134970,19270
202011,9호선2~3단계,둔촌오륜,22658,4711,19706,4820
202011,9호선2~3단계,석촌고분,117929,25373,114803,25266
202011,9호선2~3단계,삼전,137622,27543,132871,26662
202011,9호선2~3단계,송파나루,94348,19923,98044,20048
202011,9호선2~3단계,한성백제,50368,12249,45259,11083
202011,9호선2~3단계,봉은사,373290,34311,381820,32396
202011,9호선2~3단계,석촌,176374,25458,152724,22079
202011,9호선2~3단계,종합운동장,91193,13891,88138,12970
202011,9호선2~3단계,언주,218032,21553,221298,21398
202011,9호선2~3단계,중앙보훈병원,172530,61586,146358,61149
202011,9호선2~3단계,선정릉,210115,19404,229261,20185
202011,9호선2~3단계,삼성중앙,143178,18118,150253,18050
202010,1호선,동묘앞,129868,148493,140413,150601
202010,1호선,종로5가,334699,222073,347996,215046
202010,1호선,종로3가,401426,267189,367992,250128
202010,1호선,서울역,924642,164817,867575,154920
202010,1호선,동대문,215609,109800,223103,113115
202010,1호선,제기동,219703,253380,213229,271939
202010,1호선,시청,432235,59314,441369,56895
202010,1호선,청량리(서울시립대입구),318848,246843,312612,252427
202010,1호선,종각,742425,113554,733823,107509
202010,1호선,신설동,254511,104533,256538,100200
202010,2호선,성수,681643,84808,762820,86581
202010,2호선,서울대입구(관악구청),1091951,153365,1069930,147622
202010,2호선,선릉,1105702,168050,996180,149880
202010,2호선,도림천,25619,6138,26428,6774
202010,2호선,이대,285258,39673,298655,40457
202010,2호선,역삼,963598,121859,1087474,123353
202010,2호선,교대(법원.검찰청),681434,121843,774106,136410
202010,2호선,한양대,182595,11172,203531,11787
202010,2호선,합정,732410,58017,800065,58495
202010,2호선,문래,445580,63395,461219,62766
202010,2호선,시청,480522,40673,468990,36790
202010,2호선,신당,275287,82584,280942,85258
202010,2호선,을지로3가,421423,59600,420508,58897
202010,2호선,당산,437400,51504,503398,55817
202010,2호선,종합운동장,175638,32291,196573,33846
202010,2호선,강남,1940463,139031,1989674,124122
202010,2호선,신설동,60815,29007,56390,30596
202010,2호선,양천구청,133325,37460,138965,38111
202010,2호선,사당,826657,150530,943727,146356
202010,2호선,신도림,1126074,159472,1120633,150880
202010,2호선,충정로(경기대입구),206218,40065,218202,39864
202010,2호선,방배,372893,60031,388515,59049
202010,2호선,구의(광진구청),500459,85152,482716,86528
202010,2호선,신정네거리,194405,56944,197908,58332
202010,2호선,홍대입구,1339966,81964,1476241,79278
202010,2호선,을지로4가,225694,76457,226029,75084
202010,2호선,강변(동서울터미널),769026,102892,743680,101860
202010,2호선,용두(동대문구청),37294,19529,38021,20870
202010,2호선,신촌,745935,100277,787400,98415
202010,2호선,신대방,586090,105157,556840,106391
202010,2호선,용답,52629,15249,50864,14582
202010,2호선,뚝섬,445338,49083,481170,49858
202010,2호선,대림(구로구청),574803,96685,584940,99571
202010,2호선,동대문역사문화공원(DDP),276598,45262,316126,47808
202010,2호선,상왕십리,295109,52899,280136,53026
202010,2호선,왕십리(성동구청),376780,43658,310941,37480
202010,2호선,건대입구,854490,77091,950677,79690
202010,2호선,을지로입구,835849,81285,853385,75743
202010,2호선,잠실새내,432342,80790,443420,81486
202010,2호선,잠실나루,284814,66625,273307,66766
202010,2호선,잠실(송파구청),1592058,150499,1561033,142520
202010,2호선,삼성(무역센터),1112181,87837,1143465,80784
202010,2호선,봉천,505613,118070,452004,117708
202010,2호선,낙성대(강감찬),624856,89549,593016,91050
202010,2호선,영등포구청,466416,81983,478453,81251
202010,2호선,신림,1465312,186915,1406394,189272
202010,2호선,서초,457176,60213,447248,60712
202010,2호선,구로디지털단지,1366317,138370,1363215,139983
202010,2호선,아현,207859,53904,194812,53169
202010,2호선,신답,29769,8586,33773,9157
202010,3호선,고속터미널,1037161,135138,1000447,129822
202010,3호선,안국,428902,64268,464603,67354
202010,3호선,경복궁(정부서울청사),424003,65322,432637,62426
202010,3호선,대치,229774,47605,224695,45465
202010,3호선,대청,195333,46094,176804,44127
202010,3호선,경찰병원,148735,34277,147910,35131
202010,3호선,홍제,335995,120817,312244,118423
202010,3호선,압구정,668067,105733,734324,103566
202010,3호선,가락시장,164955,64704,164274,63363
202010,3호선,동대입구,165799,30070,181395,34540
202010,3호선,을지로3가,192019,42517,211491,41701
202010,3호선,지축,70618,14869,67059,15561
202010,3호선,매봉,235782,47987,228830,44085
202010,3호선,연신내,784466,222459,727440,212645
202010,3호선,녹번,312060,61668,272412,60852
202010,3호선,종로3가,181619,46650,236855,53828
202010,3호선,무악재,75228,24251,75109,26191
202010,3호선,금호,166015,46320,149820,45239
202010,3호선,오금,132462,23414,118645,22571
202010,3호선,신사,690782,58889,758622,56565
202010,3호선,도곡,109276,20845,112779,19046
202010,3호선,옥수,191109,49370,197075,49776
202010,3호선,교대(법원.검찰청),280562,53583,186935,32941
202010,3호선,충무로,25,4,0,0
202010,3호선,약수,262711,68761,258390,65088
202010,3호선,남부터미널(예술의전당),638483,95001,649343,96199
202010,3호선,잠원,106035,27228,105364,26741
202010,3호선,수서,348323,84981,346480,83512
202010,3호선,독립문,133800,63419,146889,63140
202010,3호선,구파발,449065,99679,430114,95804
202010,3호선,학여울,40534,12174,41852,11962
202010,3호선,불광,321750,116065,351135,128266
202010,3호선,일원,184400,47574,180819,46922
202010,3호선,양재(서초구청),798009,119977,880993,121485
202010,4호선,당고개,257799,79232,227325,78248
202010,4호선,남태령,24047,7331,19204,6799
202010,4호선,쌍문,633820,132840,555907,130200
202010,4호선,서울역,230955,31253,357808,36404
202010,4호선,삼각지,90866,19417,107860,20619
202010,4호선,동대문역사문화공원(DDP),339894,46801,322095,42469
202010,4호선,사당,583049,71775,499243,71127
202010,4호선,동작(현충원),47705,22546,50257,21420
202010,4호선,미아(서울사이버대학),303090,96271,281275,97688
202010,4호선,명동,419364,47517,448222,48648
202010,4호선,혜화,707776,103287,730345,101698
202010,4호선,숙대입구(갈월),281588,43067,277986,40342
202010,4호선,회현(남대문시장),419362,143835,452790,144242
202010,4호선,총신대입구(이수),373087,121777,412266,127974
202010,4호선,노원,427590,74232,495544,73416
202010,4호선,동대문,383798,129131,393797,122363
202010,4호선,성신여대입구(돈암),455337,70962,436222,68692
202010,4호선,수유(강북구청),724327,165326,715749,164634
202010,4호선,상계,401296,100459,360854,98084
202010,4호선,창동,516526,159514,545460,165038
202010,4호선,한성대입구(삼선교),294317,60561,288931,59706
202010,4호선,신용산,332911,41228,350931,41471
202010,4호선,길음,425482,94379,404716,94068
202010,4호선,이촌(국립중앙박물관),154489,36646,172459,39146
202010,4호선,미아사거리,582452,153890,560746,152795
202010,4호선,충무로,523042,97258,548072,98319
202010,5호선,길동,140816,53023,146160,54532
202010,5호선,미사,265223,43150,260423,43168
202010,5호선,마포,275529,49754,291897,49427
202010,5호선,목동,361701,68907,390858,69835
202010,5호선,오금,78516,16181,76095,15582
202010,5호선,광화문(세종문화회관),654622,56536,690214,54740
202010,5호선,애오개,135596,29299,136278,28548
202010,5호선,올림픽공원(한국체대),84919,27454,75461,24443
202010,5호선,공덕,296198,36339,320119,34252
202010,5호선,청구,78949,21529,76136,16943
202010,5호선,신길,84190,9824,90730,10172
202010,5호선,방화,133396,42424,124982,40869
202010,5호선,오목교(목동운동장앞),496401,69527,543936,69294
202010,5호선,군자(능동),246494,33197,271901,34234
202010,5호선,거여,154710,45191,144354,44473
202010,5호선,여의도,528059,39958,567154,37409
202010,5호선,여의나루,205729,21587,211729,20485
202010,5호선,신금호,126788,30572,125818,34505
202010,5호선,화곡,601385,118006,550243,112226
202010,5호선,왕십리(성동구청),94171,19390,109422,18830
202010,5호선,상일동,321549,70015,276514,65749
202010,5호선,장한평,368478,71178,361315,71945
202010,5호선,서대문,353604,52380,362778,49183
202010,5호선,영등포구청,79321,16902,79797,16532
202010,5호선,마천,106239,44507,103801,46252
202010,5호선,종로3가,243631,79677,241637,85637
202010,5호선,까치산,621172,130594,581440,131390
202010,5호선,신정(은행정),300983,50719,228494,48785
202010,5호선,명일,161882,51122,163056,52951
202010,5호선,송정,134072,43268,124299,42073
202010,5호선,고덕,175920,46267,169595,45763
202010,5호선,둔촌동,160161,49210,158518,50019
202010,5호선,아차산(어린이대공원후문),305287,84813,300439,83069
202010,5호선,마장,108414,32257,99867,31624
202010,5호선,충정로(경기대입구),99875,11835,100314,12126
202010,5호선,을지로4가,100257,38459,106401,38271
202010,5호선,답십리,330363,67301,296898,64885
202010,5호선,영등포시장,174227,50647,180978,51392
202010,5호선,강동,402699,83799,371268,79436
202010,5호선,방이,141803,35546,146434,34898
202010,5호선,마곡,182755,29623,177012,28486
202010,5호선,개화산,103339,30472,96742,30173
202010,5호선,천호(풍납토성),380181,103017,380788,108233
202010,5호선,발산,398742,71414,421468,69263
202010,5호선,양평,148369,23030,146680,22673
202010,5호선,동대문역사문화공원(DDP),54159,6487,64973,7126
202010,5호선,개롱,127046,36395,130286,37782
202010,5호선,우장산,288039,71764,278821,74728
202010,5호선,하남풍산,98633,21019,96940,22431
202010,5호선,광나루(장신대),281762,58770,255791,56905
202010,5호선,김포공항,172287,24625,165667,27203
202010,5호선,굽은다리(강동구민회관앞),182922,54518,171253,50878
202010,5호선,행당,166244,41371,145274,36681
202010,6호선,새절(신사),258731,73738,235298,73904
202010,6호선,삼각지,130725,13460,112408,11063
202010,6호선,공덕,377763,61410,370810,57888
202010,6호선,태릉입구,113484,25072,128859,26991
202010,6호선,망원,296525,69624,330226,72514
202010,6호선,대흥(서강대앞),159257,37261,164560,36429
202010,6호선,안암(고대병원앞),225625,28111,230691,26767
202010,6호선,디지털미디어시티,285675,45912,309707,46586
202010,6호선,연신내,15,0,0,0
202010,6호선,광흥창(서강),176409,37395,168038,36750
202010,6호선,불광,88712,34214,94209,29167
202010,6호선,이태원,248892,26259,271881,27152
202010,6호선,상월곡(한국과학기술연구원),124667,33697,105972,32477
202010,6호선,역촌,68575,27438,83135,26335
202010,6호선,석계,257686,64563,260151,64732
202010,6호선,응암,354491,98750,341974,95930
202010,6호선,보문,158672,25126,143588,24152
202010,6호선,녹사평(용산구청),114313,15969,118672,15287
202010,6호선,동묘앞,158907,61995,164123,55788
202010,6호선,월드컵경기장(성산),91555,62366,98864,62257
202010,6호선,창신,73085,15266,57992,14234
202010,6호선,화랑대(서울여대입구),253792,38786,194616,34661
202010,6호선,합정,311765,33180,309449,30391
202010,6호선,신당,164875,29540,175296,27721
202010,6호선,상수,185598,17655,221229,17796
202010,6호선,마포구청,287990,63616,252830,56844
202010,6호선,고려대(종암),172194,28019,164097,28436
202010,6호선,구산,147669,38119,99384,43059
202010,6호선,약수,70199,18642,71667,18233
202010,6호선,독바위,56657,17419,58828,21805
202010,6호선,효창공원앞,142843,34232,125383,31748
202010,6호선,신내,5,0,0,0
202010,6호선,돌곶이,171980,44779,155945,44201
202010,6호선,봉화산(서울의료원),184163,40985,165278,40508
202010,6호선,청구,79264,16184,79980,18670
202010,6호선,월곡(동덕여대),221055,60010,214001,59647
202010,6호선,한강진,196465,13534,236015,13333
202010,6호선,증산(명지대앞),201837,60698,191665,61354
202010,6호선,버티고개,45791,12527,42297,14654
202010,7호선,중화,228688,53593,218922,53398
202010,7호선,마들,238271,68990,218705,68515
202010,7호선,가산디지털단지,972651,71857,976959,68360
202010,7호선,논현,440134,42554,490634,42446
202010,7호선,굴포천,192497,28119,199871,28531
